idind,year,type,wage,nls,logwage,lognls
16193,1998,2,800,6000,6.684611727667927,8.699514748210191
16194,1998,2,650,5000,6.476972362889683,8.517193191416238
16197,1998,2,750,7000,6.620073206530356,8.85366542803745
14276,1998,2,870,5000,6.76849321164863,8.517193191416238
16199,1998,2,2500,5000,7.824046010856292,8.517193191416238
10984,1998,2,1400,8000,7.24422751560335,8.987196820661973
14279,1998,2,550,2000,6.309918278226516,7.600902459542082
14277,1998,2,1200,12000,7.090076835776092,9.392661928770137
14281,1998,2,2500,5000,7.824046010856292,8.517193191416238
10992,1998,2,190,25000,5.247024072160486,10.126631103850338
10998,1998,2,170,5000,5.135798437050262,8.517193191416238
11000,1998,2,700,4000,6.551080335043404,8.294049640102028
11001,1998,2,650,1500,6.476972362889683,7.313220387090301
11003,1998,2,350,3000,5.857933154483459,8.006367567650246
11004,1998,2,1600,10000,7.3777589082278725,9.210340371976184
16201,1998,2,1500,10000,7.313220387090301,9.210340371976184
11005,1998,3,700,10000,6.551080335043404,9.210340371976184
11010,1998,3,750,6000,6.620073206530356,8.699514748210191
11011,1998,3,2000,5000,7.600902459542082,8.517193191416238
11016,1998,3,240,2000,5.480638923341991,7.600902459542082
16208,1998,3,700,2000,6.551080335043404,7.600902459542082
11020,1998,3,600,60000,6.396929655216146,11.002099841204238
11026,1998,4,1200,6000,7.090076835776092,8.699514748210191
11033,1998,4,435,1000,6.075346031088684,6.907755278982137
11042,1998,3,400,5000,5.991464547107982,8.517193191416238
11048,1998,3,240,2000,5.480638923341991,7.600902459542082
14293,1998,3,280,3000,5.634789603169249,8.006367567650246
14294,1998,3,1000,10000,6.907755278982137,9.210340371976184
14291,1998,3,500,5000,6.214608098422191,8.517193191416238
16219,1998,3,400,5000,5.991464547107982,8.517193191416238
11052,1998,3,500,10000,6.214608098422191,9.210340371976184
11054,1998,3,600,50000,6.396929655216146,10.819778284410283
14299,1998,3,500,10000,6.214608098422191,9.210340371976184
14292,1998,3,800,10000,6.684611727667927,9.210340371976184
11060,1998,2,500,12000,6.214608098422191,9.392661928770137
11062,1998,2,1000,10000,6.907755278982137,9.210340371976184
11063,1998,2,800,20000,6.684611727667927,9.903487552536127
11065,1998,2,500,20000,6.214608098422191,9.903487552536127
11066,1998,2,3000,10000,8.006367567650246,9.210340371976184
11069,1998,2,1200,4000,7.090076835776092,8.294049640102028
11070,1998,2,800,10000,6.684611727667927,9.210340371976184
11081,1998,2,2000,15000,7.600902459542082,9.615805480084347
11085,1998,2,360,2000,5.886104031450156,7.600902459542082
11090,1998,2,230,3000,5.438079308923196,8.006367567650246
14302,1998,2,1300,20000,7.170119543449628,9.903487552536127
14303,1998,2,1200,15000,7.090076835776092,9.615805480084347
14306,1998,2,2500,10000,7.824046010856292,9.210340371976184
11067,1998,2,1500,10000,7.313220387090301,9.210340371976184
11068,1998,2,12000,15000,9.392661928770137,9.615805480084347
11091,1998,2,280,800,5.634789603169249,6.684611727667927
11109,1998,2,300,2000,5.703782474656201,7.600902459542082
16228,1998,2,950,3000,6.856461984594587,8.006367567650246
11122,1998,2,1800,5000,7.495541943884256,8.517193191416238
11123,1998,2,1200,4000,7.090076835776092,8.294049640102028
11124,1998,2,500,10000,6.214608098422191,9.210340371976184
11126,1998,2,2000,4000,7.600902459542082,8.294049640102028
11127,1998,2,600,4000,6.396929655216146,8.294049640102028
11130,1998,2,800,10000,6.684611727667927,9.210340371976184
11134,1998,2,1500,10000,7.313220387090301,9.210340371976184
11135,1998,2,1600,20000,7.3777589082278725,9.903487552536127
11137,1998,2,800,7000,6.684611727667927,8.85366542803745
11140,1998,2,1100,10000,7.003065458786462,9.210340371976184
11156,1998,2,800,9000,6.684611727667927,9.104979856318357
11157,1998,2,1000,10000,6.907755278982137,9.210340371976184
14321,1998,2,2300,10000,7.7406644019172415,9.210340371976184
14311,1998,2,1600,4000,7.3777589082278725,8.294049640102028
11141,1998,2,1300,3500,7.170119543449628,8.160518247477505
16232,1998,2,1000,3500,6.907755278982137,8.160518247477505
11143,1998,2,520,20000,6.253828811575473,9.903487552536127
11152,1998,2,38,10000,3.6375861597263857,9.210340371976184
16238,1998,2,2000,6000,7.600902459542082,8.699514748210191
11158,1998,2,200,7000,5.298317366548036,8.85366542803745
11160,1998,3,2500,3000,7.824046010856292,8.006367567650246
11161,1998,3,384,4000,5.950642552587727,8.294049640102028
11164,1998,3,930,5000,6.835184586147301,8.517193191416238
11165,1998,3,595,2000,6.38856140554563,7.600902459542082
11167,1998,3,1100,5000,7.003065458786462,8.517193191416238
11168,1998,3,1000,6000,6.907755278982137,8.699514748210191
11169,1998,3,300,4000,5.703782474656201,8.294049640102028
11178,1998,3,200,2000,5.298317366548036,7.600902459542082
11182,1998,3,200,5000,5.298317366548036,8.517193191416238
14324,1998,3,200,3500,5.298317366548036,8.160518247477505
14325,1998,3,3800,5000,8.242756345714477,8.517193191416238
16239,1998,3,650,3000,6.476972362889683,8.006367567650246
16240,1998,3,950,4000,6.856461984594587,8.294049640102028
14326,1998,3,250,1500,5.521460917862246,7.313220387090301
14332,1998,3,280,5000,5.634789603169249,8.517193191416238
14333,1998,3,4000,100000,8.294049640102028,11.512925464970229
11189,1998,3,3000,20000,8.006367567650246,9.903487552536127
14336,1998,3,50,1000,3.912023005428146,6.907755278982137
11193,1998,3,310,2000,5.736572297479192,7.600902459542082
11195,1998,3,1100,5000,7.003065458786462,8.517193191416238
11204,1998,3,1100,3000,7.003065458786462,8.006367567650246
16242,1998,3,500,2000,6.214608098422191,7.600902459542082
11208,1998,3,1500,10000,7.313220387090301,9.210340371976184
16243,1998,3,750,3000,6.620073206530356,8.006367567650246
11205,1998,3,2000,10000,7.600902459542082,9.210340371976184
11206,1998,3,700,10000,6.551080335043404,9.210340371976184
16246,1998,3,2000,10000,7.600902459542082,9.210340371976184
11198,1998,3,3000,3000,8.006367567650246,8.006367567650246
11213,1998,4,1300,6000,7.170119543449628,8.699514748210191
11216,1998,4,1400,5000,7.24422751560335,8.517193191416238
11221,1998,4,450,5000,6.1092475827643655,8.517193191416238
11222,1998,4,2500,12000,7.824046010856292,9.392661928770137
11223,1998,4,900,10000,6.802394763324311,9.210340371976184
11225,1998,4,2500,15000,7.824046010856292,9.615805480084347
14338,1998,4,1555,5000,7.349230824613334,8.517193191416238
11229,1998,4,434,5000,6.073044534100405,8.517193191416238
11237,1998,4,30,30000,3.4011973816621555,10.308952660644293
16249,1998,4,250,5000,5.521460917862246,8.517193191416238
11246,1998,2,500,10000,6.214608098422191,9.210340371976184
11247,1998,2,1000,5000,6.907755278982137,8.517193191416238
11257,1998,2,2200,25000,7.696212639346407,10.126631103850338
11258,1998,2,1500,25000,7.313220387090301,10.126631103850338
11248,1998,2,500,7000,6.214608098422191,8.85366542803745
14343,1998,2,1000,20000,6.907755278982137,9.903487552536127
14345,1998,2,1000,3500,6.907755278982137,8.160518247477505
11285,1998,2,1000,5000,6.907755278982137,8.517193191416238
14356,1998,2,4000,15000,8.294049640102028,9.615805480084347
1,2000,3,740,7000,6.606650186198215,8.85366542803745
2,2000,3,2280,7000,7.731930721948486,8.85366542803745
3,2000,3,1300,10000,7.170119543449628,9.210340371976184
8,2000,3,4000,20000,8.294049640102028,9.903487552536127
16253,2000,3,3800,15000,8.242756345714477,9.615805480084347
9,2000,3,271,10000,5.602118820879701,9.210340371976184
10,2000,3,1600,15000,7.3777589082278725,9.615805480084347
11291,2000,3,3000,15000,8.006367567650246,9.615805480084347
11294,2000,3,400,20000,5.991464547107982,9.903487552536127
16,2000,3,545,10000,6.300785794663244,9.210340371976184
16254,2000,3,500,2500,6.214608098422191,7.824046010856292
28,2000,3,2500,30000,7.824046010856292,10.308952660644293
32,2000,3,1100,10000,7.003065458786462,9.210340371976184
33,2000,3,530,7000,6.272877006546167,8.85366542803745
37,2000,3,3400,10000,8.131530710604252,9.210340371976184
16257,2000,3,355,10000,5.872117789475416,9.210340371976184
16258,2000,3,7600,10000,8.935903526274423,9.210340371976184
16261,2000,3,1480,5000,7.299797366758161,8.517193191416238
16262,2000,3,892,5000,6.79346613258001,8.517193191416238
14371,2000,3,1400,8000,7.24422751560335,8.987196820661973
55,2000,3,800,10000,6.684611727667927,9.210340371976184
56,2000,3,1000,6000,6.907755278982137,8.699514748210191
11328,2000,3,3600,8000,8.1886891244442,8.987196820661973
58,2000,3,2600,15000,7.8632667240095735,9.615805480084347
59,2000,3,1500,8000,7.313220387090301,8.987196820661973
60,2000,3,60,8000,4.0943445622221,8.987196820661973
50,2000,3,3000,30000,8.006367567650246,10.308952660644293
11322,2000,3,3000,12000,8.006367567650246,9.392661928770137
11318,2000,3,700,10000,6.551080335043404,9.210340371976184
11326,2000,3,1000,128000,6.907755278982137,11.759785542901755
16267,2000,3,1000,8000,6.907755278982137,8.987196820661973
16268,2000,3,1800,10000,7.495541943884256,9.210340371976184
51,2000,3,1200,7000,7.090076835776092,8.85366542803745
64,2000,4,496,12000,6.206575926724928,9.392661928770137
65,2000,4,800,6000,6.684611727667927,8.699514748210191
75,2000,4,2700,35000,7.90100705199242,10.46310334047155
76,2000,4,4000,50000,8.294049640102028,10.819778284410283
77,2000,4,500,50000,6.214608098422191,10.819778284410283
11331,2000,4,1600,50000,7.3777589082278725,10.819778284410283
66,2000,4,3250,6000,8.086410275323782,8.699514748210191
16272,2000,4,475,5000,6.163314804034641,8.517193191416238
92,2000,4,1100,10000,7.003065458786462,9.210340371976184
93,2000,4,30,10000,3.4011973816621555,9.210340371976184
14376,2000,4,2000,7000,7.600902459542082,8.85366542803745
11335,2000,4,1800,15000,7.495541943884256,9.615805480084347
11336,2000,4,2000,10000,7.600902459542082,9.210340371976184
120,2000,4,646,5000,6.470799503782602,8.517193191416238
16275,2000,4,1000,10000,6.907755278982137,9.210340371976184
16277,2000,4,900,6000,6.802394763324311,8.699514748210191
104,2000,4,700,10000,6.551080335043404,9.210340371976184
16278,2000,4,300,5000,5.703782474656201,8.517193191416238
105,2000,4,3400,15000,8.131530710604252,9.615805480084347
14377,2000,4,1500,10000,7.313220387090301,9.210340371976184
14378,2000,4,864,5000,6.761572768804055,8.517193191416238
122,2000,4,1700,3000,7.438383530044307,8.006367567650246
125,2000,4,230,8000,5.438079308923196,8.987196820661973
126,2000,4,280,10000,5.634789603169249,9.210340371976184
132,2000,4,770,10000,6.646390514847729,9.210340371976184
133,2000,4,2500,8000,7.824046010856292,8.987196820661973
135,2000,4,3000,50000,8.006367567650246,10.819778284410283
136,2000,4,2000,10000,7.600902459542082,9.210340371976184
142,2000,4,2000,10000,7.600902459542082,9.210340371976184
143,2000,4,1500,6000,7.313220387090301,8.699514748210191
11344,2000,4,615,6000,6.421622267806518,8.699514748210191
11349,2000,4,400,20000,5.991464547107982,9.903487552536127
11350,2000,4,3000,10000,8.006367567650246,9.210340371976184
11352,2000,4,240,10000,5.480638923341991,9.210340371976184
167,2000,4,700,5000,6.551080335043404,8.517193191416238
11353,2000,4,457,20000,6.124683390894205,9.903487552536127
170,2000,4,980,3000,6.887552571664617,8.006367567650246
174,2000,4,1900,12000,7.549609165154532,9.392661928770137
175,2000,4,1500,10000,7.313220387090301,9.210340371976184
178,2000,4,2100,10000,7.649692623711514,9.210340371976184
179,2000,4,2000,10000,7.600902459542082,9.210340371976184
180,2000,4,600,45000,6.396929655216146,10.714417768752456
11356,2000,4,1800,10000,7.495541943884256,9.210340371976184
184,2000,4,600,10000,6.396929655216146,9.210340371976184
16287,2000,4,750,15000,6.620073206530356,9.615805480084347
207,2000,4,1400,5000,7.24422751560335,8.517193191416238
11364,2000,4,370,1000,5.91350300563827,6.907755278982137
228,2000,4,129,10000,4.859812404361672,9.210340371976184
230,2000,4,930,12000,6.835184586147301,9.392661928770137
16291,2000,4,1750,5000,7.4673710669175595,8.517193191416238
11367,2000,4,3000,12000,8.006367567650246,9.392661928770137
237,2000,4,84,3000,4.430816798843313,8.006367567650246
239,2000,4,2000,5000,7.600902459542082,8.517193191416238
16293,2000,4,3000,10000,8.006367567650246,9.210340371976184
11369,2000,4,720,7000,6.579251212010101,8.85366542803745
11370,2000,4,1400,10000,7.24422751560335,9.210340371976184
245,2000,4,1000,7000,6.907755278982137,8.85366542803745
16294,2000,4,2000,7000,7.600902459542082,8.85366542803745
243,2000,4,3000,5000,8.006367567650246,8.517193191416238
253,2000,1,2000,30000,7.600902459542082,10.308952660644293
11372,2000,1,5000,25000,8.517193191416238,10.126631103850338
258,2000,1,680,3000,6.522092798170152,8.006367567650246
16299,2000,1,1160,1500,7.05617528410041,7.313220387090301
16301,2000,1,800,10000,6.684611727667927,9.210340371976184
16302,2000,1,5000,20000,8.517193191416238,9.903487552536127
16305,2000,1,10000,40000,9.210340371976184,10.596634733096073
16308,2000,1,1500,10000,7.313220387090301,9.210340371976184
16309,2000,1,3000,9000,8.006367567650246,9.104979856318357
14391,2000,1,3000,40000,8.006367567650246,10.596634733096073
282,2000,1,3500,10000,8.160518247477505,9.210340371976184
283,2000,1,6000,13000,8.699514748210191,9.472704636443673
286,2000,1,1800,6000,7.495541943884256,8.699514748210191
11381,2000,1,1350,10000,7.2078598714324755,9.210340371976184
290,2000,1,3700,15000,8.216088098632316,9.615805480084347
271,2000,1,960,15000,6.866933284461882,9.615805480084347
272,2000,1,1000,40000,6.907755278982137,10.596634733096073
16313,2000,1,2000,30000,7.600902459542082,10.308952660644293
16317,2000,1,7500,20000,8.922658299524402,9.903487552536127
302,2000,1,4000,20000,8.294049640102028,9.903487552536127
309,2000,1,1635,5000,7.399398083331354,8.517193191416238
325,2000,1,230,2000,5.438079308923196,7.600902459542082
14401,2000,1,208,5000,5.337538079701318,8.517193191416238
347,2000,1,1800,6000,7.495541943884256,8.699514748210191
348,2000,1,1400,7000,7.24422751560335,8.85366542803745
11404,2000,1,1000,30000,6.907755278982137,10.308952660644293
11405,2000,1,5000,20000,8.517193191416238,9.903487552536127
16329,2000,1,1000,10000,6.907755278982137,9.210340371976184
351,2000,1,3000,4500,8.006367567650246,8.411832675758411
11401,2000,1,2000,8000,7.600902459542082,8.987196820661973
11402,2000,1,220,5000,5.393627546352362,8.517193191416238
356,2000,1,1500,6000,7.313220387090301,8.699514748210191
359,2000,1,3900,30000,8.268731832117737,10.308952660644293
360,2000,1,3100,30000,8.039157390473237,10.308952660644293
361,2000,1,1000,20000,6.907755278982137,9.903487552536127
364,2000,1,1500,10000,7.313220387090301,9.210340371976184
372,2000,1,1350,50000,7.2078598714324755,10.819778284410283
16332,2000,1,4000,45000,8.294049640102028,10.714417768752456
382,2000,1,2500,10000,7.824046010856292,9.210340371976184
383,2000,1,800,10000,6.684611727667927,9.210340371976184
390,2000,1,592,10000,6.3835066348840055,9.210340371976184
16336,2000,1,2000,50000,7.600902459542082,10.819778284410283
11414,2000,1,700,10000,6.551080335043404,9.210340371976184
402,2000,1,400,5000,5.991464547107982,8.517193191416238
16340,2000,1,280,5000,5.634789603169249,8.517193191416238
16341,2000,1,2400,4000,7.783224016336037,8.294049640102028
11418,2000,1,1006,10000,6.913737350659685,9.210340371976184
11420,2000,1,3500,5000,8.160518247477505,8.517193191416238
14406,2000,1,800,8000,6.684611727667927,8.987196820661973
430,2000,1,1200,2000,7.090076835776092,7.600902459542082
431,2000,1,700,10000,6.551080335043404,9.210340371976184
436,2000,1,2800,10000,7.937374696163295,9.210340371976184
437,2000,1,1580,6000,7.365180126021013,8.699514748210191
449,2000,1,1200,10000,7.090076835776092,9.210340371976184
450,2000,1,1300,5000,7.170119543449628,8.517193191416238
453,2000,1,600,3000,6.396929655216146,8.006367567650246
456,2000,1,400,5000,5.991464547107982,8.517193191416238
460,2000,1,500,5000,6.214608098422191,8.517193191416238
16344,2000,1,900,5000,6.802394763324311,8.517193191416238
16345,2000,1,1500,10000,7.313220387090301,9.210340371976184
16348,2000,1,6000,60000,8.699514748210191,11.002099841204238
16349,2000,1,600,60000,6.396929655216146,11.002099841204238
479,2000,1,1600,100000,7.3777589082278725,11.512925464970229
482,2000,1,4000,10000,8.294049640102028,9.210340371976184
14421,2000,1,800,5000,6.684611727667927,8.517193191416238
16354,2000,1,1200,15000,7.090076835776092,9.615805480084347
16355,2000,1,6000,20000,8.699514748210191,9.903487552536127
11436,2000,1,700,3000,6.551080335043404,8.006367567650246
499,2000,2,1300,10000,7.170119543449628,9.210340371976184
503,2000,2,1058,10000,6.964135612418245,9.210340371976184
506,2000,2,500,1000,6.214608098422191,6.907755278982137
11439,2000,2,1500,5000,7.313220387090301,8.517193191416238
512,2000,2,3000,10000,8.006367567650246,9.210340371976184
513,2000,2,1400,10000,7.24422751560335,9.210340371976184
520,2000,2,500,5000,6.214608098422191,8.517193191416238
525,2000,2,400,5000,5.991464547107982,8.517193191416238
526,2000,2,892,5000,6.79346613258001,8.517193191416238
527,2000,2,569,30000,6.343880434126331,10.308952660644293
528,2000,2,488,15000,6.1903154058531475,9.615805480084347
530,2000,2,1400,10000,7.24422751560335,9.210340371976184
11443,2000,2,1700,10000,7.438383530044307,9.210340371976184
534,2000,2,512,8000,6.238324625039508,8.987196820661973
535,2000,2,540,5000,6.29156913955832,8.517193191416238
14431,2000,2,300,5000,5.703782474656201,8.517193191416238
16361,2000,2,750,4000,6.620073206530356,8.294049640102028
16363,2000,2,600,9000,6.396929655216146,9.104979856318357
